,country,self-firearm_number,self-other_number,violence-firearm_number,violence-sharp_number,violence-other_number,police_number,unintentional_number,terrorism_number,self-firearm_perc,self-other_perc,violence-firearm_perc,violence-sharp_perc,violence-other_perc,police_perc,unintentional_perc,terrorism_perc,self-firearm_rate,self-other_rate,violence-firearm_rate,violence-sharp_rate,violence-other_rate,police_rate,unintentional_rate,terrorism_rate,country_code,Firearms,Population,firearm-ownership_rate,hf_score,hf_rank,pf_score,pf_rank,ef_score,ef_rank
20,Bermuda,0.06448196735896379,5.692381111745719,1.8461610251915852,0.8881135984098973,1.15892682719231,0.012966208794043699,0.20574442283183658,0.0,0.002434886439172658,0.1830072061640859,0.12223868011058828,0.07952067103130035,0.07107145324784478,0.0015487403895303466,0.012249059539324238,0.0,0.6595898641053367,61.86961407318414,14.511273785617451,7.075231411648793,11.03721097972393,0.12713383091691752,1.8888987648175612,0.0,BMU,3000.0,61000.0,4600.0,,,,,,
21,Bhutan,2.6254684125237175,78.27389978391459,1.7548491650293851,3.0639668868622434,11.20563320620859,0.17089197428822772,4.087013972754952,0.0,0.006828593296049969,0.1947551002252376,0.005582166453636297,0.009308627099303312,0.03752797700473012,0.0005887494295789321,0.011030835613589848,0.0,1.8349024071911724,97.20430880863071,1.1544389646479283,1.8790357232297707,7.85037648063875,0.1598476799073076,4.163791881093184,0.0,BTN,6000.0,793000.0,800.0,6.54,105.0,6.43,107.0,6.64,98.0
22,Bolivia (Plurinational State of),92.08065010835475,1380.3908886966478,615.2565687823084,299.5176101484251,332.7529597495479,2.396030940691163,204.85110945656479,0.0,0.015022389603841215,0.2720506618409609,0.12720971021285182,0.06291137778094787,0.0680268100916991,0.0004696860912204599,0.036471455418710635,0.0,6.815503565390553,93.30662181834452,26.96534416899687,14.798674816303414,17.885077917707385,0.1375387250851449,10.788832418260581,0.0,BOL,218000.0,11053000.0,2000.0,6.77,92.0,7.27,71.0,6.27,118.0
23,Bosnia and Herzegovina,53.61077021249432,691.2045584243782,18.39617312010179,24.3751019897799,134.01802228977337,0.689918887454804,5.079524588952883,0.0,0.029281947637524383,0.4884442408102195,0.022397495387127642,0.026240726977728508,0.13019103903761087,0.0013228769354717152,0.004256463039809416,0.0,9.648204873724184,131.5798446539012,3.280731753049976,3.782053827091693,21.82808621913939,0.12083287615181099,1.2474541298199868,0.0,BIH,1185000.0,3793000.0,31200.0,7.38,55.0,7.86,47.0,6.89,81.0
24,Botswana,40.662885902691414,749.5675723036657,175.59686665069177,416.63171200618444,344.85209793512627,0.6830368661064447,23.517780724497662,0.0,0.012163945296743237,0.220198196461759,0.06418990288120964,0.14625173971440553,0.11699453304248132,0.00031055110747245677,0.007250909958546324,0.0,14.843887083613234,279.01364984787466,37.592150360523284,82.6769219829769,73.37050084882775,0.1928591456652789,7.149865878549749,0.0,BWA,97000.0,2344000.0,4100.0,7.29,59.0,7.02,79.0,7.55,46.0
25,Brazil,2557.495921105089,24808.516675758965,101777.22725937536,20158.36286165537,16602.071359751473,2277.537504958045,1385.301608656034,0.0,0.016388135922448838,0.17847191638952592,0.849870219035165,0.1525497093271716,0.12312721021274041,0.020478191862774622,0.011317659061328575,0.0,8.52985726981527,72.326792983931,224.68397575477925,47.18654646416273,45.32766854169166,5.146226367874129,3.8241148838165477,0.0,BRA,17510000.0,211243000.0,8300.0,6.89,81.0,7.23,72.0,6.54,106.0
26,Brunei Darussalam,0.43200853149562696,46.206424747013244,0.7144320279276604,3.2922418290276103,8.099430644668825,0.09946464559752628,0.112781779675397,0.0,0.0025241016310804383,0.2292143739168787,0.004402773964420141,0.01772826848127623,0.0531607249388449,0.0009216358030204983,0.0009717126769424791,0.0,0.6690177878311847,105.96148429369404,0.9434015892132395,4.203957069439409,16.376722857979832,0.13458625220722853,0.25838112650773404,0.0,BRN,6000.0,434000.0,1400.0,6.06,131.0,5.43,136.0,6.69,92.0
27,Bulgaria,136.75758404636943,2029.5642158468002,78.278565573177,94.91762729507671,189.24834830759764,6.236627257481385,33.86275082564994,0.0,0.030100716083846683,0.3088433360531075,0.02722018121427594,0.027067618140846298,0.0411279684778905,0.001168894254370238,0.012362704739904294,0.0,10.29917202075644,188.68251197154382,5.2593760413847095,6.949583732397249,15.661236173415011,0.4241730817820602,2.616429314193188,0.0,BGR,590000.0,7045000.0,8400.0,7.89,39.0,8.02,43.0,7.76,26.0
28,Burkina Faso,229.74785470626637,2731.0491592154885,1209.527668688823,1065.3277635900988,1629.8450499301782,42.50605560842988,370.719452008776,191.99999999999977,0.011960349723875002,0.1373158610164196,0.0607158493472917,0.052800615004606005,0.0775724182515058,0.002659835476463186,0.014958856021788402,0.011639157647537667,18.434921946490693,249.54692177500544,47.573199326304795,64.7313451120223,66.78602580586076,1.2502655251987798,27.469735415506506,5.783297535340745,BFA,175000.0,19173000.0,900.0,6.75,95.0,7.51,62.0,5.98,133.0
29,Burundi,110.32259551292357,1364.5979278012146,56.53067357785693,54.55226165192828,85.49027307152014,84.33217850965089,243.69170201748446,568.9297199999996,0.011154443323496098,0.1348505832092711,0.0065417609399584286,0.00617697272569794,0.009842061428135436,0.009742920452467139,0.0230600644730993,0.0646026242411503,12.545345722659608,216.6956458718374,2.723352249409734,3.069004422923812,4.103477205632821,4.465104497628703,37.95543111912366,30.549578967982974,BDI,238000.0,11936000.0,2000.0,5.48,144.0,4.94,154.0,6.02,132.0
30,Cabo Verde,10.99517757794378,156.684033618525,74.99746581720062,40.96457857142063,62.11961425295593,0.12337985105108694,3.9297325775540526,0.0,0.0260632508587713,0.3728423231198445,0.2816416983124972,0.1524443545454076,0.21028116657625895,0.0006984496327625718,0.009784030390670502,0.0,15.538756461510802,229.92065417903717,62.30749275950471,41.46300863331176,59.35648418860501,0.1370262458279034,8.943288679715872,0.0,CPV,31000.0,533000.0,5700.0,7.64,48.0,7.94,44.0,7.34,58.0
31,Cambodia,29.482976937738663,1521.1893131067322,325.75198511380415,491.8406879156805,191.528937356156,9.5999251680709,47.43841298347093,6.0000000000000036,0.002466168540213646,0.14365495395778782,0.034423819587984385,0.054960985890641204,0.022833188526042263,0.0009236038624015306,0.004487530184506948,0.000722809345322473,1.532512373746762,74.8768186889553,10.25976016499711,15.608449586918944,6.998709093886125,0.3350559958101426,2.1293650702048548,0.22310625550162613,KHM,717000.0,16076000.0,4500.0,6.81,91.0,6.38,110.0,7.24,63.0
32,Cameroon,295.2356653481405,4036.115877745578,621.3168022184225,512.8115721871957,746.1181056355739,194.10514473697697,302.962099650629,1452.4749859999993,0.010690909796734099,0.13888785410276513,0.02632614472044101,0.021495933396030193,0.030358612836725328,0.008487451856733129,0.010261977123034598,0.06391666874983971,16.561050184559164,237.33203528181707,11.74562245295374,10.96249689220826,14.429547467645838,4.1296619101319845,17.985382078139647,32.62837911343863,CMR,510000.0,24514000.0,2100.0,5.59,142.0,5.35,138.0,5.83,142.0
33,Canada,1394.2711165522874,8270.565567636626,352.8835145135558,372.7656171323318,418.9942045197187,38.51506259968646,38.001256347532085,0.0,0.09245155406861963,0.8048762574570144,0.05268811938139478,0.05031136530716649,0.056949362875217985,0.004992274491585247,0.005250125928046015,0.0,22.26708174833874,118.54442542901273,4.941553971378323,5.255282566966655,6.595821945164165,0.5248462363183253,0.6466219944468523,0.0,CAN,12708000.0,36626000.0,34700.0,8.69,4.0,9.12,12.0,8.26,6.0
34,Central African Republic,99.73104119103078,1109.6867808370546,170.6262956543107,2351.067180772606,333.3792945827413,152.47194934872414,150.83428457378596,2459.3417119999995,0.0091039804758871,0.10449450599283841,0.01923361055974655,0.2611090101516723,0.03554098824505606,0.01693555299479555,0.0144318371014154,0.28747632558416475,22.274319057980833,314.1834402779356,20.341691423276615,261.83280902403976,40.018711013965024,18.084352466962486,41.654274112425426,309.2599425056204,CAF,94000.0,5099000.0,1800.0,5.28,151.0,5.4,137.0,5.15,153.0
35,Chad,153.12427089718514,1707.341269868807,661.6631809772807,590.9356689812223,950.9240430332752,8.27599015933164,311.4759668161905,180.60697799999997,0.0117132043197358,0.124249305629977,0.05241017672039506,0.0459158766651055,0.06793651187626021,0.0006743477312929376,0.0178608718748758,0.014460935072357309,17.868837295842827,223.13320968922548,30.291427843840637,38.10086682901966,46.454282918465125,0.35328118044486734,31.756417457646016,7.68585127880839,TCD,151000.0,14965000.0,1000.0,5.42,147.0,5.3,143.0,5.54,148.0
36,Chile,234.267306448844,3717.97325784224,694.0722131492624,760.4207711445575,129.77778849243742,3.836102925026922,79.9290764664508,0.0,0.030094101133824498,0.6053954105460362,0.14375267404683081,0.1371817552208824,0.032113893645735546,0.0012218452427126137,0.01635308852084955,0.0,9.432409543524791,124.35997759667687,19.073597732665526,21.36696555259965,4.8393567934298005,0.131130763638078,2.519366459014023,0.0,CHL,2220000.0,18313000.0,12100.0,8.18,29.0,8.44,34.0,7.92,17.0
37,China,950.3076948385404,241872.76498171923,672.1059316008173,9639.216073624264,14735.1443668048,1626.410356822212,668.4443738221888,28.41424724,0.0017657446009924863,0.32178982187222943,0.0015733737044243102,0.026433388560033782,0.03810164681599181,0.0028039104431200708,0.0016007608235122804,9.118588390790178e-05,0.3875333095063469,155.05222785894676,0.36001164414847736,3.545001276543969,6.569207956642916,0.49818053741130186,0.3499640936344935,0.0123869786679923,CHN,49735000.0,1388233000.0,3600.0,6.14,127.0,6.02,122.0,6.26,120.0
38,Colombia,946.5385688516311,4531.04933211061,24650.196395355437,6292.9457424595985,2623.2471721911566,418.9781534765857,198.0535338794865,67.99999999999997,0.035973452761170685,0.22734651105450512,0.9955521477296184,0.25282694931734206,0.11649817792365832,0.019672453792678995,0.009227527231097628,0.0038018596338870512,12.564603922851195,57.25027883132559,241.7929255385251,67.4593894862631,33.40347949622201,4.025021271301921,2.5196077279081566,0.9001961139161121,COL,4971000.0,49068000.0,10100.0,6.94,77.0,7.19,76.0,6.68,93.0
39,Comoros,5.576363502302384,77.9546733664227,45.3474564064918,40.29499468569341,56.56430264113373,0.18295491634818467,12.617096573699413,0.0,0.0104872412399556,0.1365988305250303,0.0981503248286385,0.08128039497977571,0.1244372872356234,0.00045984620335907136,0.0210880990592219,0.0,8.560060264210442,143.32383441559864,38.728241060916346,48.013492153820366,51.33316927307561,0.15907091226606268,27.922872876597268,0.0,COM,12000.0,826000.0,1500.0,,,,,,
40,Congo,42.615971302129275,744.3884265775213,82.76296205619515,220.55274794000061,164.81920620320707,6.95958966253226,46.57138427327544,40.000000000000014,0.008004912824725898,0.13648924040756621,0.019999979408508322,0.0544183818059423,0.03906681556854853,0.0018355043976060032,0.0094262270697945,0.011230044195874265,11.24732310148162,224.40393363916567,9.616329087497746,24.345768836446283,19.009007210833808,0.794385779697877,15.949833674061011,4.852861334714602,COD,119000.0,4866000.0,2400.0,5.15,153.0,5.31,141.0,4.99,156.0
41,Cook Islands,0.18047498237912332,4.50583262652433,0.0625889247876861,0.09678541809298241,0.25951319712492577,0.0030977864205762634,0.00638660165038271,0.0,0.015662453396230434,0.5843201513143575,0.006776290863199931,0.01183149364635691,0.039188797222171896,0.0009230510108735665,0.0007566292516080667,0.0,5.3627655749195515,168.2575413469919,2.02992291573621,2.7827905679159746,8.911747886958977,0.10485467830940459,0.2347002622012096,0.0,COK,,,,,,,,,
42,Costa Rica,123.58378404930643,670.8409097771743,776.537288686232,188.67212505378026,126.64136422285534,1.044713086573146,11.325608997176882,0.0,0.0472040323456331,0.34096036516551737,0.3996864150576635,0.09316185511010756,0.07172922635547681,0.0010144941152796852,0.007387998502705637,0.0,16.49777852480871,78.95413207588422,77.62690540860874,20.23078408766831,18.766898578544183,0.1370840065737892,1.4375618683903757,0.0,CRI,493000.0,4906000.0,10000.0,7.84,41.0,8.03,42.0,7.65,39.0
43,Croatia,166.6921135976453,1235.2642254749592,28.912153491368823,29.747410668371685,32.57298574076652,0.8834258460563126,6.5049862872796815,0.0,0.08229159718472298,0.5297186778958195,0.035443245585436,0.023210301496848586,0.028473384684282777,0.001853750895953539,0.010099548370371808,0.0,25.352996359508325,188.4754918243927,3.3627381491114066,3.6203280548527044,4.643654703718967,0.12661325524554382,0.9037760090644288,0.0,HRV,576000.0,4210000.0,13700.0,7.93,38.0,8.45,33.0,7.41,55.0
44,Cuba,56.894632003832896,3500.114850797569,62.242349346495956,919.5553375838781,350.9788455464509,2.480410559413486,38.66610041392531,0.0,0.01237463521301495,0.42209712101778907,0.024308258185757367,0.28678140662315993,0.0775532266511965,0.0013645712218169495,0.007761549071307623,0.0,3.361135333859977,222.28577417893516,2.7628437001354507,37.122071536244825,18.071525577421404,0.13390531927418942,3.9166539008029795,0.0,CUB,234000.0,11390000.0,2100.0,,,,,,
45,Cyprus,19.72900616656697,107.72776936875606,16.497097822790444,7.898161327205875,16.904826689870927,0.29092080524601094,1.6585835599595615,0.0,0.049395079908857754,0.317120978843474,0.04539688346821788,0.0322706122598818,0.07889447290253164,0.0022973040884247506,0.005708493513307694,0.0,9.203339507072831,47.27594231622489,6.171663272397275,3.1353615653438744,7.162410112543832,0.1465899736766709,0.824920706106995,0.0,CYP,285000.0,839000.0,34000.0,8.09,33.0,8.36,37.0,7.82,23.0
46,Czechia,305.1540275742719,2744.266406564771,28.05503549455055,69.69919785420291,103.45635562255676,2.1429949258577285,18.239005621458414,0.0,0.047890743921477935,0.6231134593197212,0.012292401104257354,0.02988366195002455,0.04920775832399914,0.0017650353984267507,0.0066787392599123845,0.0,18.318949446253672,153.9792273713657,1.3050146958402116,3.4526051458464653,5.676209873178895,0.12369202950389109,1.074317470838637,0.0,CZE,1323000.0,10555000.0,12500.0,8.32,23.0,8.87,20.0,7.77,25.0
47,Côte d'Ivoire,311.9667331876471,3525.4765779524996,1384.991135905688,1254.9590014709831,1898.2369184256536,43.165558969559804,320.558519394305,48.00000000000002,0.012474099381674403,0.1377577390051497,0.05827078440715277,0.05207414858709839,0.0770363873586601,0.0021274086431011417,0.012248896490139499,0.0024123317959181025,19.84535840710228,243.03488047002378,38.077440436104844,51.40790031363344,58.65574966421677,0.9813273374511153,20.370572877894915,1.157466062748013,CIV,1049000.0,23816000.0,4400.0,6.47,110.0,6.97,85.0,5.96,135.0
48,Democratic People's Republic of Korea,57.63534657479376,5859.010639563559,72.68337886106869,840.3806511495723,781.0054906458596,33.858608214081926,58.77542991908534,0.0,0.0031066497528064664,0.3050282625909516,0.00424283005711571,0.06208327480093289,0.05681191839193841,0.001731363160187668,0.0036237304080472335,0.0,1.1796374264516585,165.50370975630022,1.9694549422738616,16.695139688093903,18.696181057372925,0.5767308702422488,1.4373651190281505,0.0,PRK,76000.0,25405000.0,300.0,,,,,,
49,Denmark,111.66396414171965,1229.4018176440927,15.96523047942436,24.939568639399194,43.85668597959151,1.1653216730727685,2.9703963316775344,0.0,0.04043984079515087,0.5669208532740455,0.02413448105682471,0.03238603677669421,0.04466768816202478,0.00201997544910641,0.0033980274260878044,0.0,12.122087317811491,128.90878520272148,1.5138043590785695,2.2243347330076975,4.3376226118809065,0.12498803057896521,0.37177917701691143,0.0,DNK,567000.0,5712000.0,9900.0,8.68,5.0,9.3,2.0,8.05,11.0
50,Djibouti,8.832953968857659,128.2096585083505,73.09186752705298,57.12004890298832,81.34876872020168,0.28325685934457573,16.55978058072242,0.0,0.008585030918140599,0.12021572041042489,0.076987436215841,0.059174204127874906,0.08802605831596141,0.0003553764934462801,0.0157275892809938,0.0,8.84873334745953,170.56899382554715,38.19162184736925,44.26166015967811,45.75068588331338,0.15546369547360367,24.978736368203062,0.0,DJI,28000.0,911000.0,3100.0,,,,,,
51,Dominica,0.21648817033769158,7.169661600683447,4.97534558257101,6.434443440101282,4.16567405488524,0.014090923015041402,0.6305141418604292,0.0,0.0038476978511176843,0.11272121501249749,0.13759995629678493,0.16171362265773065,0.0884674642805536,0.0004119006259039529,0.015079469289686108,0.0,1.9367254512069527,71.29691746724492,32.68807512929324,43.62885749269306,35.37132560418394,0.1231751293152614,5.002645269141965,0.0,DMA,5000.0,73000.0,6200.0,,,,,,
52,Dominican Republic,208.39413639096693,1201.6023219802717,2769.7325794091084,928.2098187575442,565.2390682397024,2.3597978540178697,307.51752961860416,0.0,0.024194050465062077,0.1476007579022211,0.4031971190408585,0.1409428639387607,0.09631356279104229,0.0004932919840712073,0.04118581144809091,0.0,13.009173738179713,89.53034985654529,122.6761507363307,43.56893862955526,33.23574401593723,0.1351463776663849,17.132947779328745,0.0,DOM,795000.0,10767000.0,7400.0,7.22,62.0,6.98,83.0,7.46,52.0
53,Ecuador,168.68126490092496,3069.507053716691,1850.4325512962814,988.0290083987802,793.5819791835507,3.316061336470971,92.79337975223525,0.0,0.016208649871823824,0.4148296968725354,0.19040309854421758,0.10534835957903879,0.1034101110012777,0.0005208738716611707,0.0108154326280392,0.0,7.005803055449689,111.98372095428138,55.140452190391784,33.22821148815744,31.687609253693086,0.11748170415348068,2.9620445642452453,0.0,ECU,402000.0,16626000.0,2400.0,7.02,72.0,7.67,54.0,6.37,112.0
54,Egypt,360.6668782463847,5650.779198229725,747.4660325684445,180.79134057187773,115.6995465380078,771.1325227775345,555.1821573981669,2609.670160000002,0.006864122662539281,0.1313693542486617,0.015991244710625168,0.005733107803741989,0.002606903819020889,0.019365811101692585,0.012093104455799723,0.0756955046125031,3.327068633087039,44.55375444756931,4.321958856121502,1.1570284287113013,0.980850292940051,4.210734557199758,3.8626495584191076,15.498680602525036,EGY,3931000.0,95215000.0,4100.0,4.43,159.0,3.95,158.0,4.91,158.0
55,El Salvador,19.697079704997414,1059.52668712819,4760.002753596923,736.9044770980707,803.846046799591,1.2086693902038246,5.937239679388235,0.0,0.004549514187701685,0.2922152579964259,1.0800216072542395,0.18178338478002787,0.19399539184977332,0.0005357824926866909,0.0016854712140825458,0.0,2.1779327362080534,110.60649943635082,401.8177458352414,68.43823909478742,84.89145316500787,0.11886133855856432,0.6422923746575815,0.0,SLV,737000.0,6167000.0,12000.0,7.04,70.0,6.64,98.0,7.44,53.0
56,Equatorial Guinea,6.383299968785574,135.02978280191698,16.215229635344965,50.249919390490035,31.845773382927604,2.228040535860761,5.380237072855274,0.0,0.005991659826246799,0.12316821565927878,0.016858131940077643,0.05213225717635691,0.03221141555855573,0.002418190091603018,0.0050727666625356,0.0,8.602162248302418,206.56544216185904,7.292981008020147,20.569156999952178,14.340803043415729,0.930325425636912,9.260696176227755,0.0,GNQ,112000.0,894000.0,12500.0,,,,,,
57,Eritrea,83.23136320674334,1004.5164533100805,446.41446688405887,396.97091131041924,542.8605597091613,3.4591362370967063,136.0927492484542,0.0,0.0127622192419819,0.15058885722273518,0.07324041425278352,0.06496545275455,0.0925688360207052,0.0006698178703003295,0.021271939105888902,0.0,14.91670473181523,251.35307602681854,46.07733016452476,59.18651367521453,58.83596272922706,0.3143456368160418,38.229473108045354,0.0,ERI,23000.0,5482000.0,400.0,,,,,,
58,Estonia,25.266769448622476,400.5523395370159,6.876711655219892,40.621535823202514,66.9779818454369,0.26362669573338066,1.6349439418921683,0.0,0.026926865921808315,0.4779202955225599,0.015780898537540132,0.06206407268034538,0.10446158556252182,0.0013740638326225504,0.004369027761267766,0.0,13.042368030935888,190.51283945300665,2.5675463252418655,15.188094462292492,27.47898607272992,0.1220177013131353,0.7910261263989307,0.0,EST,65000.0,1306000.0,5000.0,8.5,12.0,9.07,14.0,7.93,16.0
59,Eswatini,27.424057695612735,425.7277116229909,83.73306466227089,205.0056730641526,165.34301012238302,0.32378445685731005,15.272079310944523,0.0,0.012925683040941474,0.20385333565486122,0.04876482143427836,0.11695487142605959,0.09208307003457587,0.00022460767825230668,0.007850620201358747,0.0,20.670007428163068,351.0203462758658,38.58684508046256,87.76746661690045,75.97012349028141,0.1974404714215832,9.972619738058647,0.0,SWZ,64000.0,1320000.0,4800.0,6.06,131.0,5.81,129.0,6.31,117.0
60,Ethiopia,658.3886870237461,10076.311299543528,4396.36914492732,4373.9898884062995,5650.3361022974905,667.846672327932,2210.0958293281474,607.0594256199997,0.0106197389849644,0.14957405049480219,0.0707098841766304,0.0678122178840388,0.09014802192388839,0.01236089247947998,0.031047000522897397,0.01100594074075168,9.37931645236793,203.64231212412147,37.37155038627563,59.821487473840776,52.38974977523284,3.801164873163809,47.007778137016956,3.5936717982890745,ETH,377000.0,104345000.0,400.0,5.34,149.0,5.03,152.0,5.65,144.0
61,Fiji,0.8997407930895522,169.53290636219288,2.7890569349742727,6.412791133392377,63.054124540946994,0.2150347371718963,0.8750975104745076,0.0,0.0015521765300333102,0.3436273610415514,0.004385255288228882,0.010682505684223713,0.11595011876042352,0.00047573733712418187,0.0017215525745096199,0.0,0.630160907246382,129.08510061981914,2.418348354894974,3.6281076391241602,40.78735762711448,0.182224508031267,0.7788515013512033,0.0,FJI,5000.0,903000.0,500.0,7.03,71.0,7.52,61.0,6.54,106.0
62,Finland,258.0559120741836,1394.2442930418024,23.333355636575916,61.16693244819132,80.47622459289998,1.1203738012186677,3.927889548447978,0.0,0.11283663173387071,0.8907820098176324,0.023979564394394515,0.04448642360504169,0.0725491382031705,0.0020600207144006837,0.005401762550942954,0.0,27.435945065864203,134.6590599716305,2.0975438022651587,5.260000841827616,7.606815431108051,0.12456780703935322,0.4612050677336911,0.0,FIN,1793000.0,5541000.0,32400.0,8.47,14.0,9.21,5.0,7.73,29.0
63,France,3560.6917090035254,18513.191375781167,434.7300116333318,255.21664035055542,371.9047442029846,13.818081034563551,255.878080214414,3.9841199999999954,0.08035684311317065,0.7081841267770587,0.03128531506963736,0.02270146041493682,0.03631447407878123,0.002060930302236382,0.013567437087770614,0.00048410548750067516,42.25942055431953,169.33727099408478,3.463045514381349,2.0878954408350503,3.4290578256616193,0.1289432234045911,2.57552621002921,0.0380530481119376,FRA,12732000.0,64939000.0,19600.0,8.08,34.0,8.72,26.0,7.44,53.0
64,Gabon,16.70196364958478,316.81110604559285,26.84229715578469,73.00332596864111,50.591484060281886,0.34597227715986406,12.806840739791426,0.0,0.009181023700839999,0.17066210840746152,0.02186221241019271,0.0581129235200758,0.040703356350638306,0.00032678493390990866,0.008075925902953,0.0,12.297732850139258,266.2121995996938,9.03338160788917,23.45013444491692,17.18320537171382,0.1319751663280863,13.065680681143267,0.0,GAB,61000.0,1801000.0,3400.0,6.16,125.0,6.47,105.0,5.85,140.0
65,Gambia,19.326545922518996,224.46345802907138,8.813177120053165,7.826046774881103,11.901277013496093,6.489022664909579,30.882864588740613,6.0,0.0111960622024885,0.12350271982732051,0.0063900827399357065,0.005514590174390154,0.008222254832367866,0.004805258828007562,0.0169743449410141,0.004567115543367404,14.001612212546757,177.34779297428577,2.346356378707214,2.7232207643113644,3.382770185423971,1.7952640063008538,23.74346037759992,1.730159467599504,GMB,137000.0,2120000.0,6500.0,6.25,120.0,5.34,140.0,7.15,72.0
66,Georgia,52.41396712849266,592.5187638468504,89.96540718934405,69.48225887233362,98.62011566693876,0.8157723906922093,67.31217808359845,0.0,0.01778005425710486,0.19441754213894732,0.04325451531700006,0.029258376794620584,0.0451814000616483,0.0008444286443376224,0.0334369550076861,0.0,9.120862287058896,109.34450443101338,12.680608357493742,9.816578643153344,14.629860570746724,0.13479015061219668,10.280238676289661,0.0,GEO,402000.0,3973000.0,10100.0,7.88,40.0,7.62,56.0,8.14,9.0
67,Germany,1786.2733028627397,21441.11615370234,163.8001069493713,394.8712533097704,669.2045386673128,22.849129798497987,74.1140165081716,5.579654000000004,0.025633662172552835,0.6879794957470596,0.009195570660087141,0.031013722896040277,0.05333171437250497,0.002248847816688369,0.002961401294219873,0.0005266173059453621,14.821502039978714,148.00237616281,1.052867019344685,2.4607828940110217,4.7616956608493615,0.1571871261231616,0.5802772742626507,0.04073351323001549,DEU,15822000.0,80636000.0,19600.0,8.53,10.0,9.19,8.0,7.87,18.0
68,Ghana,192.60949478348834,3893.4510787683016,481.9689504469689,542.5721631914528,602.2491119198555,29.49698316980096,328.5674215697026,111.10417999999994,0.0069848617375506,0.12532147705030097,0.020253723187338424,0.02244669450550186,0.02551571722362527,0.0013074304231596977,0.011277058126314299,0.005127050659412518,9.91170064372443,207.46908573278884,8.551815930236929,11.322260484520772,10.971966795132465,0.6094035868294679,17.453967999385895,2.2572385089199867,GHA,2280000.0,28657000.0,8000.0,7.11,66.0,7.54,59.0,6.67,96.0
69,Greece,194.13026564546195,815.899329656038,78.3028388818105,68.57101203589752,110.03593668486472,2.1830343600785307,20.02929882451396,0.0,0.03515677392817152,0.1820100583865285,0.02354901697300259,0.02069201214326637,0.0332546060745747,0.0017778139062264288,0.007497743879655852,0.0,10.984196782158564,42.937311567746384,3.579521725447168,3.4342184354974115,6.224134139091553,0.12901834635464832,1.1605870215354206,0.0,GRC,1920000.0,10893000.0,17600.0,7.44,53.0,8.04,41.0,6.83,85.0
70,Greenland,18.979012681953154,53.05900687824632,2.4769539306649837,3.5592500861125314,4.128888821612419,0.0129157363893205,0.938132727559685,0.0,0.3612687184432427,1.5232616334049058,0.09716473298916137,0.08791155477912539,0.17728280759915618,0.0005162110453821511,0.033721107996274154,0.0,219.02989278296673,484.89840708511787,21.682916749404253,29.031589044700894,42.27025808734366,0.1636995793030127,9.300134036605844,0.0,GRL,13000.0,56000.0,22300.0,,,,,,
71,Grenada,0.07926919316826098,10.168459261015176,2.154360103412801,1.6442407766511606,13.979776168909478,0.023422914966197538,2.993836143299779,0.0,0.0012803766410135946,0.1373618138436871,0.06177989374608205,0.04302664201991176,0.2863764766430584,0.0007056486338013786,0.06005500003932454,0.0,0.5276125621154367,76.06508004998203,9.047348375023473,6.976541853696173,70.0885932654742,0.1359384209590293,15.165289943409357,0.0,GRD,5000.0,108000.0,4600.0,,,,,,
72,Guam,5.049980385613884,60.09999648262599,1.812137842537613,1.9251804932833758,7.315879311056162,0.044010858546487404,0.23841987726207234,0.0,0.04462319643583614,0.8359388120716365,0.019815681244278675,0.022531778130998634,0.09727635953818671,0.00058127763442744,0.002394529401167155,0.0,14.887376922147268,218.16542215185422,5.609338248987069,5.529435699551939,24.04893584905342,0.2960683448085994,0.9638754561367613,0.0,GUM,20000.0,174000.0,11500.0,,,,,,
73,Guatemala,113.09277826145146,1668.0307662390578,8815.55602582599,932.1234969629578,912.6772347114921,3.996375607369271,1726.7451265869597,0.0,0.00855328084173895,0.1678559875854608,0.743064516160309,0.0780210651407022,0.0891016245125301,0.0004669774671497123,0.1405692421433247,0.0,4.824477426545073,62.67949806791695,261.7655313825489,35.64117785612575,38.13486921011472,0.1377838610101404,55.84393520643682,0.0,GTM,2062000.0,17005000.0,12100.0,7.19,63.0,6.66,94.0,7.72,32.0
74,Guinea,135.38066339327318,1452.9622028743963,542.7780735795643,513.8157122247711,848.2230293210145,40.719224397211946,268.40071881078165,56.000000000000014,0.011538148141848599,0.11807817783847091,0.050839616670930704,0.04610562436862899,0.0722044416105581,0.00423564571954539,0.0178677903891473,0.005541351649152755,17.138136299281776,190.99057996289153,29.69695973537537,37.98015708854742,48.94397913774866,2.118080332715825,31.626993211974778,3.006746852260672,GIN,130000.0,13291000.0,1000.0,5.33,150.0,5.19,147.0,5.46,150.0
75,Guinea-Bissau,28.418007595866673,290.4979419862377,108.33844274150258,99.89060670079886,153.619753478273,0.43039368629618,38.55554938918494,0.0,0.013988754711261599,0.13859102926842432,0.05770436594712654,0.0523643970797169,0.07913622511476219,0.00024126600344605577,0.0178394729554,0.0,22.46729254928638,240.92634868913916,39.43405605160819,49.314765406464744,59.53448804914658,0.15357184286824438,32.55528109195092,0.0,GNB,29000.0,1933000.0,1500.0,6.02,135.0,6.72,92.0,5.32,151.0
